-20.	0.01	0.09641946851439942	0.00993772666918994
-20.	0.26	0.09641704102607548	0.00993729141122378
-20.	0.51	0.09641065029821004	0.009936092410483648
-20.	0.76	0.09639994224215444	0.009934097997584405
-20.	1.01	0.09638513702130809	0.009931338547576312
-20.	1.26	0.09636633650438152	0.00992780939556805
-20.	1.51	0.09634298687944583	0.009923485237346834
-20.	1.76	0.09631600263969654	0.009918411065256599
-20.	2.01	0.09628430311712081	0.009912527997972102
-20.	2.26	0.0962485690102898	0.009905864622868903
-20.	2.51	0.09620894307641124	0.0098984694476581
-20.	2.76	0.0961649060163639	0.009890271237470607
-20.	3.01	0.09611690145834284	0.009881325438827311
-20.	3.26	0.09606455143214639	0.009871602478119664
-20.	3.51	0.09600828700792947	0.00986112955893492
-20.	3.76	0.09594795697947801	0.009849915523061841
-20.	4.01	0.09588355310038287	0.00983793676606128
-20.	4.26	0.09581524413863288	0.009825235375826484
-20.	4.51	0.09574241126172342	0.009811736898392409
-20.	4.76	0.09566602505139059	0.009797549287316036
-20.	5.01	0.09558556192572919	0.009782630185202963
-20.	5.26	0.09550107727520106	0.009766973887923261
-20.	5.51	0.09541263960600736	0.009750590421217105
-20.	5.76	0.09532015780887071	0.009733484376314744
-20.	6.01	0.0952237517500103	0.009715668228317445
-20.	6.26	0.09512357185926071	0.00969715567761569
-20.	6.51	0.09501920553906308	0.009677917671027518
-20.	6.76	0.09491118023647628	0.009657998116375485
-20.	7.01	0.09479948006470723	0.009637408529072264
-20.	7.26	0.09468371585231312	0.00961612735363184
-20.	7.51	0.09456429415911552	0.009594166515712018
-20.	7.76	0.09444115825227872	0.009571551113009785
-20.	8.01	0.09431402835060664	0.00954825157106095
-20.	8.26	0.09418321307450232	0.009524298193138606
-20.	8.51	0.0940491281514424	0.00949973934335985
-20.	8.76	0.09391123330318107	0.00947453076332892
-20.	9.01	0.09376965827681166	0.00944867846627357
-20.	9.26	0.09362462274078472	0.009422221365274534
-20.	9.51	0.09347607711737879	0.00939515795091266
-20.	9.76	0.09332386331283378	0.009367472350450922
-20.	10.01	0.09316810450119192	0.009339198943598156
-20.	10.26	0.09300888298415778	0.009310332334971182
-20.	10.51	0.0928463316502047	0.009280894107601955
-20.	10.76	0.09268058767960509	0.009250902541469387
-20.	11.01	0.09251157891935241	0.009220360609229409
-20.	11.26	0.09233910628302369	0.00918925820670521
-20.	11.51	0.09216323889777144	0.00915759493377626
-20.	11.76	0.0919842873978003	0.009125428511570667
-20.	12.01	0.09180186074135605	0.00909269421910544
-20.	12.26	0.09161654985350845	0.009059484711645482
-20.	12.51	0.09142833631577402	0.009025795384988645
-20.	12.76	0.09123656741722358	0.008991566896451116
-20.	13.01	0.0910422187570249	0.008956897777155592
-20.	13.26	0.09084480193153105	0.008921753526495857
-20.	13.51	0.09064430745774694	0.008886121687202262
-20.	13.76	0.09044074907505	0.008850040331172869
-20.	14.01	0.09023443886347127	0.008813524843698768
-20.	14.26	0.09002527450402893	0.008776578275540807
-20.	14.51	0.08981360797742567	0.008739231530485435
-20.	14.76	0.08959899686073342	0.00870145792036049
-20.	15.01	0.08938145677705259	0.008663266665143223
-20.	15.26	0.08916164261559069	0.00862469929540888
-20.	15.51	0.08893912616895401	0.008585764915011219
-20.	15.76	0.08871391674753258	0.008546448197630403
-20.	16.01	0.0884863829954459	0.008506783878107913
-20.	16.26	0.08825601937605243	0.008466747902861605
-20.	16.51	0.08802345698617928	0.008426371057259378
-20.	16.76	0.08778829292978078	0.00838567497642981
-20.	17.01	0.08755092186269327	0.008344669065622767
-20.	17.26	0.08731133144147536	0.00830336504620182
-20.	17.51	0.08706933653845436	0.008261741988239084
-20.	17.76	0.0868250464408086	0.008219820565445918
-20.	18.01	0.08657868656398873	0.008177639044098732
-20.	18.26	0.0863302464036523	0.008135198848718448
-20.	18.51	0.08607971043711407	0.00809250016711288
-20.	18.76	0.08582711208642914	0.008049551983144698
-20.	19.01	0.085572495260291	0.008006365548663585
-20.	19.26	0.0853158886436012	0.007962950090186452
-20.	19.51	0.08505735884212137	0.007919317506599504
-20.	19.76	0.08479696870850748	0.007875480355208096
-20.	20.01	0.08453477399201112	0.007831449985872173
-20.	20.26	0.08427079370257837	0.007787231503459285
-20.	20.51	0.08400505327648337	0.007742831101665573
-20.	20.76	0.08373757532372704	0.007698254492742786
-20.	21.01	0.08346844203588208	0.007653517538425928
-20.	21.26	0.08319770996054437	0.007608631732100772
-20.	21.51	0.08292547402957375	0.007563614373674072
-20.	21.76	0.08265174059210194	0.007518469362835506
-20.	22.01	0.08237653864098975	0.0074732040246703255
-20.	22.26	0.0820998967525904	0.007427826121363859
-20.	22.51	0.08182183617904908	0.00738234292795471
-20.	22.76	0.08154242334260434	0.007336764723828552
-20.	23.01	0.08126170417818869	0.007291100425722162
-20.	23.26	0.08097972937319682	0.007245359326463177
-20.	23.51	0.08069655163008728	0.007199550878343327
-20.	23.76	0.08041219779593534	0.007153682487562678
-20.	24.01	0.08012670734624278	0.007107762559684489
-20.	24.26	0.07984011922505117	0.007061799571959671
-20.	24.51	0.07955246030615465	0.007015803629771716
-20.	24.76	0.07926378745446656	0.006969780793059438
-20.	25.01	0.07897414464722714	0.0069237388601552175
-20.	25.26	0.07868357586167658	0.006877685629391436
-20.	25.51	0.07839215393573978	0.006831631079799654
-20.	25.76	0.07809991210779825	0.006785582198289357
-20.	26.01	0.07780685431707608	0.006739543757940062
-20.	26.26	0.07751300937180039	0.006693522410920958
-20.	26.51	0.07721840608019827	0.006647524809401235
